,id,comment,class
412,412,"Ótima introdução ao Ableton Live. Abrange todas as coisas que você precisa saber, e ajuda-lo através de alguns obstáculos.",2
413,413,Excelente introdução ao vivo 9. Muito abrangente e fácil de entender.,2
414,414,Naturalmente impressionante para aqueles que querem aprender Ableton's vivo DAW!,2
415,415,Excelente para aprender o básico!,2
416,416,"Ótimo curso! Por muito pouco tempo você vai aprender tantas coisas surpreendentes. Você vai conhecer em profundidade um software profissional para composição de música. Você vai criar 3 composições que serão colocados no website musical e centenas ou milhares de outros músicos vão ouvi-lo e votar a favor. Você fará parte do grupo maravilhoso de outros músicos como você tomar parte no mesmo curso. Você será capaz de discutir com eles Ótimo curso de ... assunto importante. Obrigado, Erin, David!",2
417,417,É realmente um bom recurso para quem quiser aprender o básico de um software super flexível.,2
418,418,"Grande instrutor, eu gosto de como você pode voltar e continuar ao longo dos vídeos instrutivos ao longo do curso.",2
419,419,"Este curso é uma em um desafio para Ableton Live. Vale bem a pena o tempo para os produtores, mesmo experientes que são novos para Ableton Live. Eu tenho primeiro Ableton Live em novembro de 2015. Agora é Janeiro de 2016 e eu sinto que tenho um longo caminho graças a este curso.",2
420,420,Claro Fun! Excelente para iniciantes. Por duas semanas você é capaz de fazer um acordo já.,2
421,421,"Ótimo para começar com Ableton, mesmo eu começar com algumas youtube tutorial, este curso realmente funciona para mim porque eu posso ver alguns erros que eu fiz.",2
422,422,aprendizagem interessante e fácil!,2
423,423,"O MOOC ensina o que é suposto, embora mais classes seria bom desde Ableton é um grande programa tal.",2
424,424,Erin é um grande e fácil de seguir instrutor! Obrigado.,2
425,425,"Great Course, lotes de feedback de seus trabalhos!",2
426,426,"de qualquer maneira, eu posso começar a fazer música depois deste curso.",2
427,427,Muito obrigado por este curso. Realmente ... muito necessário e importante para as pessoas que ama a música.,2
428,428,"Eu nunca teria chegado começou com Ableton se não fosse para o curso de Erin. Ela tornou tão fácil de entender. Durante anos, as pessoas têm tentado explicar-me mas apenas Erin conseguiu fazer com que se afunde no! Este curso rochas.",2
429,429,Muito bom curso para aprender a trabalhar em Ableton. Professor Barra ensina realmente grande.,2
430,430,ÓTIMO!! Muito obrigado :) :),2
431,431,"O curso é uma introdução incrível. Poderia ser mais! Estes cursos Coursera Berklee são tão curtos, às vezes eles se sentem como anúncios para os cursos online de Berklee.",2
432,432,Eu gostei deste curso. O compromisso de tempo necessário para a atribuição de cada semana foi perfeito. Eu aprendi várias técnicas para me ajudar a ir para a frente em meus esforços musicais e esperamos muitos anos de continuar a explorar Ableton Live.,2
433,433,Ótimo curso à espera de nível 2 :),2
434,434,Ótimo curso! me ajudou a começar com palestras Ableton Live.Video foram direto ao ponto.,2
435,435,Excelente! a melhor maneira de aprender!,2
436,436,"Neste momento, estou na semana 2 e eu estou amando isso ... eu realmente recomendo.",2
437,437,Muito boas instruções do professor!,2
438,438,"Muito boa introdução a este software, teatcher é grande e muito fácil de entender. Eu aprendi um monte de bons materiais, tais como a forma de áudio urdidura, áudio convertido ao midi e assim por diante ... Eu estava acostumado a trabalhar em Cubase e eu descobri as especificidades e as vantagens de Live.Moreover graças aos objetivos de atribuição Eu tive que me esforçar para ser criativo e foi uma grande feelig.Thanks para este curso :)",2
439,439,Excelente ponto de partida para aprender a usar o Ableton Live.,2
440,440,"Muito bom .. Basic, mas apenas à direita ..",2
441,441,Este curso tem me bastante fluente com o uso de Ableton que eu possa sentar e brincar com ele confortavelmente e criar música. Muito satisfeito,2
442,442,"Esta foi uma forma legal de se começar novamente com a produção de música !! ... Eu estou tão feliz que eu encontrei este curso, e Erin foi perfeito, ela fez Everthing tão clara e fácil ... Eu queria que fosse um curso mais longo tho!",2
443,443,"É incrível que vivemos em uma época onde você pode ter aulas on-line como este para free.I passou de não saber meu caminho de volta Ableton para ser capaz de fazer trilhas simples em alguns carga horária semanas.O é bastante leve, mas faz mais fácil para permanecer motivado e manter-se de semana para week.The instrutor tem suas peculiaridades, mas nem todos nós. Eu sinto que este curso é grande para a introdução de alguém que tem experiência prévia com a escrita de música e usando DAWs para Ableton Live. No entanto, para alguém que já conhece o básico de ao vivo, este provavelmente não será de muito uso.",1
444,444,Gostei muito das aulas e eu tinha um muito bom tempo na preparação da atribuição de Ableton.A grande curso.,2
445,445,"Ele me ajudou a melhorar a mim mesmo, a compreensão Ableton Live e cada vez melhor em trabalhar com o programa.",2
446,446,"Awesome, útil, muito prático! Erin é um instrutor maravilhoso.",2
447,447,"Um grande curso. Ele lhe ensinar os fundamentos sobre como começar a fazer música com Ableton Live. Ele ainda ajuda a procurar em seu próprio país, se você resolver. Sua definitivamente vale a pena !!!",2
448,448,Muito bom curso para não como apenas começando com Ableton.,2
449,449,"Grande, especificamente para a sua abordagem colaborativa.",2
450,450,"Este é um curso incrível! é a minha segunda vez de tomá-lo. Instrutor Erin Barra faz um ótimo trabalho com os tutoriais, ela realmente sabe as coisas dela.",2
451,451,Tenho de ser esperando por isso há muito tempo :),2
452,452,Boa informação!,2
453,453,Professor fantástico - muito clara. atribuições de diversão e uma comunidade muito participativa dos alunos!,2
454,454,"motivacional trabalho, muito clara e bem estruturada sobre um sulco constante ... excelente!",2
455,455,Muito bom curso básico. Se muito,2
456,456,Estou muito grato me deparei com este curso.,2
457,457,Muito interessante.,2
458,458,Muito útil !,2
459,459,Seu apenas o melhor!,2
460,460,Ótima introdução no programa .... um olhar rápido. Eu senti o tutorial no programa coberto muito e na maioria das informações aqui podem ser encontrados no youtube. Embora você não receber um certificado para assistir youtube,2
461,461,É muito bom para as pessoas estão começando com o programa de abletobn,2
462,462,"Para qualquer um de começar este é um grande curso para fazê-lo. Estou retomando este curso como uma reciclagem desde que assumi a mesma classe no início do ano. Eu estive muito ocupado, então eu esqueci algumas funções. Os vídeos e explicações tornam muito fácil se readaptar. Além disso, o que é mais divertido do que ficar um pouco mais a produção em, ouvindo suas próprias criações e todos os outros para que o assunto. =)",2
463,463,"Isso já é muito, muito útil com dominar o uso de Ableton, a compreensão de como o I / O funções de trabalho, e polimento de uma faixa para o nível de masterização. Grande programa e muito intuitiva!",2
464,464,Ótima introdução geral para começar a criar distância em linha reta. Gostou muito!,2
465,465,"Ótimo curso, eu só queria que fosse mais completa :) Mas para iniciantes como eu, ele realmente ajudou muito! Obrigado!",2
466,466,Excelente introdução ao Ableton,2
467,467,Definitivamente recomendo este pequeno curso que dá uma boa visão geral dos recursos do Ableton Live e como usá-los.,2
468,468,Eu amo isso!,2
469,469,"bom, direto para o Curso de ponto, você pode aprender outras coisas neste curso como Blend.io",2
470,470,Eu estou agora tomando este curso uma segunda vez porque é tão absolutamente útil e realmente me dado um lugar livre e amigável para aprender a usar o Ableton e começar a produção de música!,2
471,471,muito útil,2
472,472,Erin Barra é incrível .. !!! É realmente um bom curso para chegar até a velocidade com Ableton.,2
473,473,"Excelente campo ... Erin Barra é realmente excelente no ensino. Agora eu posso dizer com orgulho, mesmo que eu possa trabalhar em Ableton Live bem. Obrigado Coursera",2
474,474,Excelente introdução. Realmente me deu confiança com o DAW.,2
475,475,Você não precisa de mais nada para começar com Ableton ...,2
476,476,Este é um bom curso para introduzir qualquer pessoa interessada na produção musical. Eu recomendaria este curso para qualquer um e todos. Obrigado Berklee e Erin! você pode dizer que eu gostava this.And as batidas continue.Johanna -JKM,2
477,477,"Realmente, realmente bom para aprender o básico do Ableton Live. Os vídeos de instrução são curtos e concisos, e há um caminho claro para a frente após o curso.",2
478,478,Grande classe para obter seus pés molhados com Ableton.,2
479,479,Tudo sobre este curso foi incrível Parabéns! E muito obrigado por tudo!,2
480,480,Ótimo curso. Got me começou com Ableton Live. :),2
481,481,"Foi divertido. Tem revisão por pares é útil. No entanto, foi principalmente um comentário tempo. Seria ótimo para começar a conversa e interação entre os tomadores de curso.",2
482,482,Grandes ferramentas e instruções sólidos. Obrigado!,2
